# PONTOS DA IMAGEM... 
0 1:85 2:73 3:57
0 1:134 2:120 3:107
0 1:146 2:130 3:115
0 1:143 2:126 3:108
0 1:120 2:102 3:82
0 1:124 2:103 3:84
0 1:136 2:115 3:96
0 1:112 2:91 3:72
0 1:93 2:72 3:53
0 1:95 2:72 3:56
0 1:87 2:61 3:46
0 1:103 2:77 3:62
0 1:122 2:99 3:83
0 1:98 2:75 3:61
0 1:45 2:22 3:8
0 1:45 2:23 3:9
0 1:43 2:21 3:8
0 1:29 2:9 3:0
0 1:22 2:2 3:0
0 1:27 2:4 3:0
0 1:26 2:3 3:0
0 1:31 2:11 3:2
0 1:31 2:12 3:0
0 1:35 2:16 3:1
0 1:41 2:22 3:7
0 1:39 2:22 3:4
0 1:41 2:25 3:9
0 1:35 2:22 3:6
0 1:42 2:28 3:15
0 1:44 2:31 3:22
0 1:28 2:15 3:7
0 1:12 2:1 3:0
0 1:18 2:7 3:5
0 1:31 2:17 3:14
0 1:32 2:19 3:13
0 1:34 2:20 3:9
0 1:42 2:26 3:11
0 1:66 2:51 3:32
0 1:85 2:70 3:49
0 1:80 2:64 3:41
0 1:77 2:61 3:36
0 1:77 2:61 3:36
0 1:68 2:52 3:26
0 1:81 2:65 3:39
0 1:122 2:106 3:80
0 1:173 2:156 3:130
0 1:185 2:167 3:143
0 1:157 2:139 3:117
0 1:128 2:110 3:88
0 1:103 2:85 3:61
0 1:75 2:55 3:30
0 1:57 2:35 3:11
0 1:77 2:55 3:31
0 1:113 2:91 3:67
0 1:119 2:97 3:74
0 1:141 2:116 3:94
0 1:173 2:148 3:128
0 1:149 2:127 3:106
0 1:139 2:118 3:97
0 1:136 2:115 3:94
0 1:126 2:105 3:86
0 1:121 2:103 3:83
0 1:111 2:94 3:74
0 1:112 2:95 3:75
0 1:134 2:117 3:97
0 1:133 2:114 3:97
0 1:138 2:119 3:102
0 1:147 2:126 3:105
0 1:156 2:135 3:108
0 1:151 2:126 3:96
0 1:147 2:118 3:88
0 1:149 2:117 3:92
0 1:150 2:118 3:95
0 1:155 2:125 3:101
0 1:181 2:155 3:130
0 1:175 2:151 3:127
0 1:119 2:98 3:77
0 1:86 2:67 3:52
0 1:93 2:74 3:59
0 1:125 2:108 3:88
0 1:148 2:132 3:106
0 1:138 2:121 3:93
0 1:142 2:121 3:92
0 1:147 2:123 3:97
0 1:146 2:122 3:96
0 1:164 2:140 3:114
0 1:194 2:170 3:144
0 1:212 2:191 3:164
0 1:223 2:201 3:177
0 1:215 2:195 3:171
0 1:200 2:179 3:158
0 1:207 2:189 3:169
0 1:204 2:185 3:170
0 1:169 2:150 3:136
0 1:155 2:135 3:124
0 1:141 2:123 3:113
0 1:149 2:131 3:119
0 1:156 2:139 3:121
0 1:134 2:116 3:96
0 1:139 2:121 3:99
0 1:161 2:140 3:119
0 1:133 2:112 3:93
0 1:101 2:80 3:63
0 1:110 2:89 3:72
0 1:105 2:83 3:69
0 1:84 2:65 3:50
0 1:93 2:74 3:59
0 1:118 2:101 3:85
0 1:143 2:127 3:111
0 1:143 2:127 3:111
0 1:108 2:95 3:76
0 1:80 2:67 3:48
0 1:77 2:64 3:45
0 1:69 2:52 3:36
0 1:70 2:51 3:36
0 1:102 2:85 3:67
0 1:147 2:129 3:107
0 1:158 2:140 3:116
0 1:145 2:125 3:98
0 1:144 2:125 3:95
0 1:157 2:138 3:108
0 1:142 2:122 3:95
0 1:143 2:123 3:98
0 1:128 2:106 3:83
0 1:125 2:103 3:80
0 1:149 2:124 3:102
0 1:162 2:138 3:114
0 1:160 2:136 3:112
0 1:164 2:140 3:114
0 1:182 2:156 3:131
0 1:166 2:140 3:115
0 1:156 2:132 3:106
0 1:146 2:125 3:98
0 1:135 2:115 3:88
0 1:143 2:123 3:96
0 1:161 2:140 3:113
0 1:150 2:126 3:100
0 1:148 2:122 3:97
0 1:150 2:122 3:100
0 1:160 2:134 3:111
0 1:180 2:155 3:133
0 1:133 2:115 3:93
0 1:55 2:40 3:21
0 1:24 2:13 3:0
0 1:39 2:30 3:13
0 1:62 2:53 3:36
0 1:79 2:70 3:53
0 1:108 2:99 3:82
0 1:136 2:124 3:108
0 1:125 2:112 3:96
0 1:73 2:55 3:41
0 1:37 2:18 3:3
0 1:46 2:27 3:10
0 1:91 2:73 3:51
0 1:144 2:128 3:102
0 1:151 2:138 3:106
0 1:130 2:115 3:84
0 1:140 2:120 3:93
0 1:145 2:124 3:97
0 1:144 2:120 3:96
0 1:140 2:115 3:93
0 1:138 2:116 3:95
0 1:126 2:108 3:88
0 1:146 2:129 3:113
0 1:127 2:110 3:94
0 1:42 2:27 3:8
0 1:66 2:49 3:29
0 1:135 2:119 3:94
0 1:162 2:144 3:120
0 1:141 2:120 3:99
0 1:127 2:104 3:86
0 1:134 2:108 3:93
0 1:146 2:120 3:105
0 1:163 2:138 3:118
0 1:175 2:150 3:130
0 1:172 2:145 3:126
0 1:164 2:137 3:118
0 1:185 2:158 3:139
0 1:163 2:138 3:118
0 1:118 2:95 3:77
0 1:127 2:106 3:89
0 1:106 2:88 3:76
0 1:24 2:10 3:1
0 1:30 2:19 3:15
0 1:87 2:78 3:73
0 1:142 2:134 3:121
0 1:152 2:144 3:125
0 1:146 2:135 3:107
0 1:151 2:136 3:107
0 1:161 2:139 3:115
0 1:167 2:142 3:120
0 1:176 2:154 3:131
0 1:189 2:167 3:144
0 1:170 2:148 3:124
0 1:143 2:121 3:97
0 1:150 2:125 3:103
0 1:156 2:131 3:111
0 1:162 2:139 3:123
0 1:156 2:134 3:121
0 1:122 2:104 3:92
0 1:95 2:79 3:64
0 1:93 2:80 3:63
0 1:120 2:107 3:88
0 1:152 2:140 3:118
0 1:150 2:138 3:116
0 1:144 2:129 3:110
0 1:157 2:140 3:122
0 1:159 2:141 3:121
0 1:155 2:137 3:117
0 1:150 2:132 3:110
0 1:170 2:152 3:130
0 1:184 2:166 3:142
0 1:176 2:158 3:134
0 1:186 2:168 3:144
0 1:188 2:170 3:146
0 1:168 2:152 3:127
0 1:172 2:154 3:130
0 1:173 2:155 3:131
0 1:162 2:144 3:120
0 1:160 2:142 3:118
0 1:23 2:23 3:15
0 1:23 2:23 3:15
0 1:27 2:27 3:19
0 1:27 2:27 3:19
0 1:17 2:17 3:9
0 1:10 2:10 3:2
0 1:12 2:12 3:4
0 1:15 2:15 3:7
0 1:22 2:19 3:12
0 1:19 2:16 3:9
0 1:8 2:8 3:0
0 1:16 2:16 3:8
0 1:36 2:33 3:26
0 1:35 2:32 3:27
0 1:30 2:29 3:24
0 1:31 2:30 3:26
0 1:28 2:24 3:23
0 1:23 2:19 3:20
0 1:20 2:14 3:14
0 1:17 2:12 3:9
0 1:24 2:16 3:14
0 1:37 2:29 3:26
0 1:42 2:34 3:31
0 1:33 2:25 3:22
0 1:20 2:12 3:9
0 1:11 2:3 3:0
0 1:5 2:0 3:0
0 1:5 2:2 3:0
0 1:5 2:1 3:0
0 1:4 2:0 3:0
0 1:5 2:1 3:0
0 1:3 2:2 3:0
0 1:2 2:1 3:0
0 1:10 2:11 3:6
0 1:15 2:16 3:11
0 1:7 2:8 3:2
0 1:6 2:7 3:1
0 1:5 2:6 3:1
0 1:5 2:6 3:1
0 1:6 2:7 3:2
0 1:6 2:7 3:2
0 1:5 2:6 3:1
0 1:1 2:1 3:0
0 1:2 2:2 3:0
0 1:1 2:2 3:0
0 1:1 2:0 3:0
0 1:1 2:0 3:0
0 1:2 2:1 3:0
0 1:10 2:6 3:5
0 1:5 2:1 3:0
0 1:5 2:1 3:0
0 1:5 2:1 3:0
0 1:4 2:0 3:0
0 1:4 2:0 3:0
0 1:5 2:1 3:0
0 1:4 2:0 3:0
0 1:5 2:2 3:0
0 1:10 2:7 3:2
0 1:14 2:11 3:4
0 1:12 2:9 3:2
0 1:10 2:7 3:0
0 1:12 2:9 3:2
0 1:16 2:14 3:2
0 1:14 2:12 3:0
0 1:10 2:6 3:0
0 1:21 2:17 3:5
0 1:40 2:36 3:24
0 1:37 2:34 3:19
0 1:28 2:24 3:12
0 1:26 2:22 3:10
0 1:20 2:16 3:5
0 1:14 2:10 3:0
0 1:20 2:16 3:5
0 1:23 2:19 3:8
0 1:23 2:19 3:7
0 1:24 2:20 3:8
0 1:29 2:25 3:14
0 1:35 2:31 3:19
0 1:36 2:34 3:21
0 1:36 2:34 3:19
0 1:35 2:33 3:20
0 1:31 2:29 3:16
0 1:21 2:19 3:7
0 1:10 2:8 3:0
0 1:7 2:4 3:0
0 1:12 2:9 3:0
0 1:9 2:6 3:0
0 1:6 2:3 3:0
0 1:7 2:4 3:0
0 1:18 2:15 3:6
0 1:31 2:28 3:19
0 1:33 2:31 3:19
0 1:28 2:26 3:14
0 1:29 2:27 3:15
0 1:38 2:36 3:23
0 1:42 2:40 3:27
0 1:42 2:40 3:27
0 1:41 2:39 3:26
0 1:35 2:31 3:19
0 1:34 2:30 3:19
0 1:41 2:37 3:26
0 1:50 2:46 3:37
0 1:42 2:35 3:27
0 1:56 2:49 3:39
0 1:51 2:44 3:34
0 1:38 2:32 3:20
0 1:35 2:27 3:16
0 1:34 2:26 3:15
0 1:31 2:23 3:10
0 1:29 2:21 3:8
0 1:31 2:23 3:10
0 1:43 2:35 3:22
0 1:45 2:37 3:24
0 1:54 2:45 3:30
0 1:97 2:85 3:71
0 1:122 2:109 3:93
0 1:116 2:100 3:85
0 1:113 2:97 3:81
0 1:116 2:99 3:81
0 1:118 2:100 3:80
0 1:132 2:111 3:90
0 1:149 2:128 3:107
0 1:148 2:128 3:104
0 1:134 2:116 3:92
0 1:116 2:98 3:76
0 1:117 2:100 3:80
0 1:123 2:110 3:93
0 1:102 2:90 3:74
0 1:87 2:75 3:59
0 1:95 2:83 3:67
0 1:104 2:93 3:75
0 1:89 2:78 3:58
0 1:87 2:76 3:54
0 1:90 2:79 3:57
0 1:106 2:94 3:70
0 1:123 2:108 3:85
0 1:127 2:112 3:89
0 1:92 2:77 3:54
0 1:73 2:57 3:34
0 1:110 2:94 3:71
0 1:147 2:131 3:108
0 1:139 2:123 3:98
0 1:139 2:123 3:98
0 1:144 2:128 3:103
0 1:138 2:120 3:96
0 1:140 2:119 3:98
0 1:128 2:107 3:86
0 1:108 2:87 3:68
0 1:109 2:87 3:73
0 1:88 2:69 3:55
0 1:83 2:65 3:53
0 1:99 2:83 3:70
0 1:67 2:55 3:39
0 1:38 2:30 3:11
0 1:87 2:81 3:59
0 1:129 2:124 3:102
0 1:113 2:108 3:88
0 1:70 2:65 3:46
0 1:43 2:37 3:21
0 1:23 2:17 3:3
0 1:13 2:6 3:0
0 1:12 2:5 3:0
0 1:14 2:5 3:0
0 1:16 2:7 3:0
0 1:29 2:20 3:11
0 1:45 2:35 3:23
0 1:57 2:44 3:28
0 1:102 2:87 3:68
0 1:160 2:144 3:121
0 1:161 2:146 3:117
0 1:136 2:120 3:87
0 1:147 2:128 3:96
0 1:162 2:141 3:110
0 1:168 2:144 3:116
0 1:168 2:142 3:117
0 1:164 2:138 3:115
0 1:170 2:144 3:121
0 1:162 2:135 3:114
0 1:145 2:120 3:98
0 1:143 2:121 3:100
0 1:139 2:121 3:101
0 1:111 2:96 3:77
0 1:69 2:56 3:37
0 1:44 2:33 3:15
0 1:35 2:26 3:9
0 1:54 2:42 3:28
0 1:86 2:74 3:62
0 1:97 2:83 3:72
0 1:104 2:88 3:73
0 1:91 2:74 3:56
0 1:89 2:72 3:52
0 1:95 2:77 3:55
0 1:97 2:79 3:57
0 1:121 2:101 3:77
0 1:142 2:120 3:97
0 1:127 2:103 3:79
0 1:118 2:94 3:70
0 1:156 2:132 3:108
0 1:149 2:124 3:102
0 1:87 2:62 3:40
0 1:65 2:43 3:20
0 1:53 2:31 3:10
0 1:47 2:26 3:7
0 1:47 2:26 3:9
0 1:50 2:27 3:13
0 1:42 2:18 3:6
0 1:40 2:18 3:4
0 1:35 2:14 3:0
0 1:38 2:17 3:0
0 1:45 2:24 3:5
0 1:47 2:29 3:7
0 1:54 2:37 3:17
0 1:61 2:46 3:27
0 1:67 2:51 3:36
0 1:52 2:38 3:27
0 1:32 2:18 3:9
0 1:29 2:14 3:9
0 1:35 2:20 3:15
0 1:32 2:17 3:12
0 1:26 2:9 3:2
0 1:23 2:5 3:0
0 1:25 2:6 3:0
0 1:41 2:22 3:7
0 1:60 2:43 3:25
0 1:52 2:35 3:17
0 1:48 2:31 3:11
0 1:53 2:37 3:14
0 1:56 2:40 3:17
0 1:65 2:49 3:24
0 1:80 2:64 3:39
0 1:127 2:111 3:88
0 1:172 2:155 3:135
0 1:171 2:154 3:134
0 1:156 2:139 3:119
0 1:143 2:127 3:104
0 1:101 2:83 3:59
0 1:64 2:44 3:19
0 1:84 2:62 3:38
0 1:123 2:101 3:77
0 1:108 2:86 3:62
0 1:111 2:89 3:65
0 1:151 2:129 3:106
0 1:141 2:121 3:97
0 1:106 2:88 3:64
0 1:125 2:107 3:85
0 1:131 2:113 3:93
0 1:122 2:105 3:85
0 1:108 2:91 3:71
0 1:98 2:81 3:61
0 1:114 2:97 3:79
0 1:135 2:118 3:100
0 1:139 2:121 3:101
0 1:148 2:128 3:104
0 1:162 2:138 3:110
0 1:153 2:128 3:97
0 1:141 2:114 3:84
0 1:140 2:110 3:84
0 1:148 2:118 3:94
0 1:161 2:133 3:109
0 1:172 2:146 3:121
0 1:177 2:153 3:129
0 1:145 2:123 3:102
0 1:135 2:113 3:99
0 1:115 2:96 3:82
0 1:79 2:61 3:41
0 1:111 2:93 3:69
0 1:151 2:131 3:104
0 1:149 2:128 3:99
0 1:135 2:111 3:85
0 1:140 2:116 3:90
0 1:172 2:148 3:122
0 1:203 2:179 3:153
0 1:216 2:195 3:168
0 1:227 2:206 3:179
0 1:210 2:190 3:165
0 1:177 2:156 3:135
0 1:196 2:178 3:158
0 1:217 2:198 3:181
0 1:202 2:183 3:169
0 1:178 2:158 3:147
0 1:122 2:104 3:92
0 1:98 2:80 3:66
0 1:146 2:129 3:111
0 1:164 2:147 3:127
0 1:136 2:120 3:97
0 1:141 2:123 3:101
0 1:145 2:127 3:107
0 1:91 2:73 3:53
0 1:93 2:75 3:55
0 1:144 2:125 3:108
0 1:125 2:106 3:89
0 1:83 2:66 3:50
0 1:103 2:87 3:71
0 1:137 2:124 3:108
0 1:118 2:105 3:88
0 1:94 2:81 3:64
0 1:81 2:70 3:52
0 1:58 2:45 3:28
0 1:73 2:57 3:42
0 1:71 2:54 3:38
0 1:79 2:62 3:44
0 1:120 2:104 3:81
0 1:152 2:136 3:111
0 1:154 2:137 3:111
0 1:145 2:128 3:100
0 1:136 2:116 3:89
0 1:148 2:128 3:103
0 1:156 2:136 3:112
0 1:142 2:121 3:100
0 1:138 2:116 3:95
0 1:151 2:129 3:106
0 1:146 2:124 3:101
0 1:126 2:104 3:80
0 1:128 2:104 3:80
0 1:160 2:136 3:110
0 1:185 2:161 3:135
0 1:174 2:153 3:126
0 1:149 2:129 3:102
0 1:122 2:105 3:79
0 1:111 2:94 3:68
0 1:151 2:131 3:104
0 1:172 2:148 3:122
0 1:178 2:152 3:127
0 1:166 2:138 3:114
0 1:160 2:134 3:109
0 1:179 2:155 3:131
0 1:148 2:130 3:108
0 1:81 2:66 3:45
0 1:40 2:29 3:11
0 1:49 2:37 3:21
0 1:64 2:52 3:36
0 1:77 2:65 3:49
0 1:113 2:104 3:87
0 1:128 2:116 3:100
0 1:110 2:97 3:81
0 1:91 2:75 3:60
0 1:80 2:63 3:47
0 1:52 2:35 3:17
0 1:46 2:30 3:7
0 1:100 2:84 3:59
0 1:135 2:121 3:94
0 1:120 2:106 3:79
0 1:139 2:123 3:97
0 1:167 2:149 3:125
0 1:150 2:130 3:106
0 1:115 2:94 3:73
0 1:100 2:82 3:62
0 1:125 2:108 3:90
0 1:173 2:157 3:141
0 1:169 2:156 3:140
0 1:80 2:67 3:50
0 1:58 2:45 3:26
0 1:114 2:99 3:78
0 1:162 2:146 3:123
0 1:172 2:154 3:132
0 1:157 2:136 3:117
0 1:148 2:122 3:105
0 1:164 2:138 3:121
0 1:163 2:141 3:118
0 1:166 2:144 3:120
0 1:189 2:163 3:140
0 1:193 2:165 3:143
0 1:188 2:160 3:138
0 1:177 2:150 3:129
0 1:156 2:131 3:111
0 1:138 2:115 3:99
0 1:94 2:74 3:63
0 1:32 2:15 3:8
0 1:32 2:18 3:15
0 1:55 2:44 3:40
0 1:110 2:100 3:90
0 1:144 2:136 3:117
0 1:154 2:143 3:115
0 1:160 2:145 3:114
0 1:168 2:149 3:119
0 1:164 2:143 3:116
0 1:155 2:133 3:109
0 1:159 2:137 3:113
0 1:167 2:145 3:121
0 1:169 2:147 3:123
0 1:174 2:150 3:126
0 1:170 2:146 3:122
0 1:174 2:149 3:129
0 1:187 2:164 3:146
0 1:170 2:151 3:134
0 1:138 2:121 3:103
0 1:134 2:119 3:100
0 1:152 2:137 3:116
0 1:153 2:138 3:117
0 1:129 2:114 3:95
0 1:121 2:104 3:88
0 1:132 2:115 3:99
0 1:149 2:132 3:114
0 1:153 2:136 3:116
0 1:131 2:115 3:92
0 1:124 2:108 3:83
0 1:152 2:136 3:110
0 1:175 2:159 3:133
0 1:186 2:170 3:144
0 1:187 2:172 3:143
0 1:171 2:156 3:127
0 1:166 2:151 3:122
0 1:172 2:157 3:128
0 1:166 2:150 3:124
0 1:168 2:152 3:126
0 1:36 2:36 3:28
0 1:29 2:29 3:21
0 1:26 2:26 3:18
0 1:26 2:26 3:16
0 1:26 2:26 3:16
0 1:25 2:25 3:15
0 1:23 2:23 3:13
0 1:20 2:20 3:10
0 1:27 2:27 3:17
0 1:27 2:27 3:17
0 1:18 2:18 3:8
0 1:26 2:26 3:18
0 1:47 2:47 3:39
0 1:56 2:56 3:48
0 1:54 2:54 3:46
0 1:54 2:53 3:48
0 1:55 2:51 3:48
0 1:53 2:49 3:46
0 1:53 2:48 3:45
0 1:50 2:45 3:41
0 1:54 2:46 3:43
0 1:63 2:55 3:52
0 1:68 2:59 3:54
0 1:62 2:53 3:48
0 1:49 2:40 3:35
0 1:30 2:23 3:17
0 1:19 2:12 3:6
0 1:17 2:12 3:6
0 1:17 2:12 3:8
0 1:16 2:11 3:7
0 1:16 2:11 3:7
0 1:18 2:15 3:10
0 1:20 2:17 3:12
0 1:29 2:26 3:21
0 1:34 2:31 3:26
0 1:28 2:25 3:20
0 1:25 2:22 3:17
0 1:21 2:18 3:13
0 1:17 2:14 3:9
0 1:27 2:24 3:19
0 1:35 2:32 3:27
0 1:32 2:29 3:24
0 1:18 2:14 3:11
0 1:9 2:5 3:2
0 1:11 2:8 3:3
0 1:16 2:13 3:8
0 1:15 2:12 3:7
0 1:18 2:15 3:10
0 1:31 2:26 3:22
0 1:24 2:19 3:15
0 1:23 2:18 3:14
0 1:21 2:16 3:12
0 1:8 2:3 3:0
0 1:9 2:4 3:0
0 1:12 2:7 3:3
0 1:13 2:8 3:4
0 1:7 2:2 3:0
0 1:6 2:1 3:0
0 1:10 2:5 3:0
0 1:11 2:6 3:0
0 1:12 2:7 3:1
0 1:16 2:12 3:3
0 1:22 2:18 3:7
0 1:23 2:19 3:8
0 1:17 2:13 3:1
0 1:27 2:23 3:11
0 1:47 2:43 3:31
0 1:60 2:56 3:44
0 1:48 2:44 3:32
0 1:31 2:27 3:15
0 1:27 2:23 3:11
0 1:30 2:26 3:14
0 1:37 2:33 3:21
0 1:37 2:33 3:21
0 1:26 2:22 3:10
0 1:14 2:10 3:0
0 1:9 2:5 3:0
0 1:10 2:6 3:0
0 1:22 2:20 3:7
0 1:32 2:30 3:17
0 1:32 2:28 3:16
0 1:24 2:20 3:8
0 1:13 2:9 3:0
0 1:10 2:6 3:0
0 1:9 2:4 3:0
0 1:9 2:4 3:0
0 1:10 2:5 3:0
0 1:14 2:9 3:3
0 1:19 2:14 3:8
0 1:33 2:28 3:22
0 1:53 2:48 3:42
0 1:54 2:49 3:43
0 1:43 2:38 3:32
0 1:41 2:37 3:28
0 1:41 2:39 3:26
0 1:39 2:37 3:22
0 1:38 2:35 3:20
0 1:34 2:30 3:18
0 1:30 2:26 3:14
0 1:34 2:30 3:19
0 1:42 2:38 3:27
0 1:52 2:48 3:37
0 1:57 2:50 3:40
0 1:58 2:51 3:41
0 1:58 2:51 3:41
0 1:47 2:41 3:29
0 1:38 2:30 3:19
0 1:41 2:33 3:20
0 1:39 2:31 3:18
0 1:24 2:16 3:3
0 1:19 2:13 3:0
0 1:26 2:20 3:4
0 1:25 2:19 3:3
0 1:38 2:31 3:13
0 1:87 2:75 3:59
0 1:124 2:111 3:94
0 1:124 2:109 3:90
0 1:122 2:105 3:85
0 1:131 2:113 3:91
0 1:134 2:116 3:92
0 1:133 2:113 3:88
0 1:134 2:112 3:88
0 1:145 2:124 3:97
0 1:147 2:127 3:100
0 1:117 2:97 3:72
0 1:109 2:93 3:70
0 1:132 2:119 3:100
0 1:127 2:116 3:98
0 1:104 2:91 3:72
0 1:90 2:77 3:58
0 1:100 2:88 3:66
0 1:110 2:98 3:74
0 1:125 2:113 3:87
0 1:138 2:126 3:100
0 1:136 2:122 3:96
0 1:120 2:106 3:80
0 1:125 2:110 3:87
0 1:109 2:94 3:71
0 1:82 2:65 3:45
0 1:92 2:75 3:55
0 1:127 2:112 3:91
0 1:140 2:125 3:104
0 1:128 2:112 3:89
0 1:97 2:81 3:58
0 1:86 2:68 3:48
0 1:120 2:99 3:80
0 1:156 2:134 3:113
0 1:145 2:123 3:102
0 1:140 2:117 3:99
0 1:120 2:97 3:81
0 1:88 2:66 3:52
0 1:86 2:69 3:53
0 1:86 2:73 3:54
0 1:68 2:57 3:37
0 1:57 2:51 3:27
0 1:66 2:60 3:38
0 1:82 2:75 3:56
0 1:67 2:60 3:42
0 1:32 2:24 3:11
0 1:21 2:13 3:2
0 1:22 2:13 3:4
0 1:22 2:13 3:6
0 1:16 2:9 3:1
0 1:14 2:7 3:0
0 1:27 2:20 3:10
0 1:48 2:40 3:27
0 1:48 2:39 3:24
0 1:50 2:39 3:21
0 1:108 2:96 3:74
0 1:164 2:150 3:124
0 1:155 2:140 3:111
0 1:140 2:124 3:91
0 1:149 2:130 3:98
0 1:160 2:139 3:108
0 1:163 2:139 3:111
0 1:154 2:128 3:103
0 1:164 2:138 3:113
0 1:177 2:151 3:128
0 1:158 2:136 3:112
0 1:159 2:139 3:114
0 1:144 2:126 3:104
0 1:92 2:77 3:56
0 1:55 2:42 3:23
0 1:55 2:44 3:26
0 1:53 2:41 3:27
0 1:25 2:12 3:3
0 1:13 2:0 3:0
0 1:16 2:3 3:0
0 1:20 2:6 3:0
0 1:38 2:22 3:7
0 1:58 2:41 3:21
0 1:59 2:43 3:20
0 1:57 2:40 3:14
0 1:86 2:66 3:39
0 1:124 2:103 3:74
0 1:135 2:114 3:83
0 1:113 2:90 3:59
0 1:124 2:101 3:70
0 1:122 2:101 3:70
0 1:93 2:72 3:41
0 1:80 2:59 3:30
0 1:63 2:42 3:15
0 1:72 2:52 3:27
0 1:93 2:73 3:49
0 1:99 2:77 3:56
0 1:87 2:65 3:44
0 1:80 2:58 3:37
0 1:70 2:48 3:25
0 1:69 2:49 3:25
0 1:73 2:53 3:28
0 1:70 2:52 3:28
0 1:75 2:57 3:33
0 1:88 2:72 3:49
0 1:90 2:73 3:55
0 1:55 2:39 3:26
0 1:21 2:4 3:0
0 1:20 2:3 3:0
0 1:27 2:10 3:3
0 1:29 2:12 3:5
0 1:31 2:12 3:5
0 1:37 2:15 3:4
0 1:35 2:13 3:0
0 1:40 2:18 3:4
0 1:46 2:27 3:12
0 1:37 2:18 3:4
0 1:27 2:8 3:0
0 1:28 2:11 3:0
0 1:36 2:19 3:1
0 1:42 2:27 3:6
0 1:36 2:21 3:0
0 1:53 2:38 3:19
0 1:96 2:83 3:66
0 1:113 2:100 3:83
0 1:121 2:108 3:91
0 1:140 2:125 3:104
0 1:134 2:118 3:95
0 1:92 2:72 3:47
0 1:92 2:72 3:45
0 1:140 2:120 3:93
0 1:137 2:117 3:92
0 1:116 2:96 3:71
0 1:133 2:113 3:89
0 1:127 2:111 3:86
0 1:113 2:97 3:74
0 1:130 2:113 3:93
0 1:134 2:117 3:97
0 1:120 2:105 3:86
0 1:108 2:92 3:76
0 1:104 2:88 3:72
0 1:120 2:105 3:86
0 1:140 2:123 3:105
0 1:146 2:128 3:108
0 1:154 2:134 3:109
0 1:171 2:148 3:117
0 1:162 2:138 3:104
0 1:150 2:121 3:89
0 1:150 2:119 3:91
0 1:156 2:126 3:100
0 1:173 2:146 3:119
0 1:174 2:148 3:123
0 1:195 2:171 3:147
0 1:172 2:150 3:129
0 1:148 2:126 3:112
0 1:132 2:110 3:96
0 1:106 2:85 3:68
0 1:121 2:100 3:79
0 1:140 2:120 3:95
0 1:144 2:123 3:96
0 1:138 2:114 3:88
0 1:155 2:131 3:105
0 1:187 2:166 3:139
0 1:215 2:194 3:167
0 1:230 2:209 3:182
0 1:229 2:207 3:183
0 1:210 2:190 3:166
0 1:186 2:165 3:144
0 1:196 2:175 3:156
0 1:217 2:196 3:179
0 1:201 2:179 3:166
0 1:171 2:149 3:136
0 1:124 2:105 3:91
0 1:75 2:57 3:43
0 1:99 2:82 3:64
0 1:153 2:138 3:117
0 1:145 2:130 3:107
0 1:130 2:114 3:91
0 1:137 2:121 3:98
0 1:87 2:69 3:47
0 1:75 2:57 3:35
0 1:152 2:135 3:115
0 1:169 2:152 3:132
0 1:74 2:57 3:39
0 1:24 2:8 3:0
0 1:56 2:42 3:29
0 1:80 2:67 3:51
0 1:75 2:64 3:46
0 1:66 2:54 3:38
0 1:59 2:47 3:31
0 1:78 2:65 3:49
0 1:78 2:62 3:46
0 1:62 2:47 3:28
0 1:77 2:61 3:38
0 1:113 2:97 3:72
0 1:142 2:126 3:101
0 1:152 2:136 3:110
0 1:138 2:121 3:95
0 1:124 2:106 3:82
0 1:151 2:133 3:109
0 1:161 2:143 3:121
0 1:149 2:128 3:107
0 1:142 2:121 3:100
0 1:143 2:123 3:99
0 1:116 2:96 3:71
0 1:97 2:75 3:51
0 1:150 2:126 3:100
0 1:179 2:155 3:129
0 1:169 2:147 3:123
0 1:141 2:121 3:96
0 1:113 2:95 3:71
0 1:106 2:86 3:62
0 1:151 2:129 3:105
0 1:177 2:153 3:127
0 1:185 2:159 3:134
0 1:186 2:159 3:132
0 1:179 2:153 3:126
0 1:179 2:155 3:129
0 1:141 2:123 3:99
0 1:89 2:74 3:53
0 1:78 2:65 3:48
0 1:100 2:87 3:70
0 1:109 2:96 3:79
0 1:92 2:79 3:63
0 1:82 2:70 3:56
0 1:79 2:69 3:57
0 1:80 2:68 3:56
0 1:97 2:85 3:71
0 1:116 2:100 3:85
0 1:97 2:82 3:63
0 1:72 2:57 3:36
0 1:84 2:69 3:48
0 1:111 2:96 3:75
0 1:117 2:102 3:79
0 1:138 2:123 3:100
0 1:153 2:138 3:115
0 1:126 2:111 3:88
0 1:116 2:101 3:80
0 1:97 2:82 3:61
0 1:118 2:105 3:88
0 1:125 2:113 3:97
0 1:125 2:113 3:99
0 1:109 2:100 3:83
0 1:92 2:80 3:64
0 1:108 2:95 3:78
0 1:129 2:114 3:95
0 1:170 2:152 3:132
0 1:174 2:153 3:134
0 1:157 2:134 3:116
0 1:161 2:139 3:118
0 1:159 2:137 3:113
0 1:159 2:138 3:109
0 1:180 2:154 3:127
0 1:192 2:165 3:138
0 1:192 2:165 3:138
0 1:183 2:155 3:131
0 1:168 2:140 3:119
0 1:147 2:121 3:104
0 1:126 2:104 3:93
0 1:82 2:63 3:57
0 1:40 2:25 3:22
0 1:21 2:7 3:4
0 1:60 2:47 3:38
0 1:123 2:112 3:92
0 1:164 2:153 3:123
